 t (s) 	surface	tc1	tc2	tc3	tc4	tc5	tc6	tc7	bottom
109.767	540.016	0	0	0	0	541.111	562.332	516.126	315.717	
109.771	540.005	0	0	0	0	541.1	562.321	516.122	315.72	
109.776	539.995	0	0	0	0	541.09	562.309	516.118	315.723	
109.781	539.985	0	0	0	0	541.079	562.298	516.114	315.726	
109.786	539.974	0	0	0	0	541.069	562.286	516.11	315.73	
109.79	539.964	0	0	0	0	541.058	562.274	516.106	315.733	
109.795	539.953	0	0	0	0	541.047	562.263	516.102	315.736	
109.8	539.943	0	0	0	0	541.037	562.251	516.098	315.739	
109.805	539.932	0	0	0	0	541.026	562.239	516.094	315.742	
109.81	539.922	0	0	0	0	541.016	562.228	516.09	315.745	
109.814	539.911	0	0	0	0	541.005	562.216	516.086	315.748	
109.819	539.901	0	0	0	0	540.995	562.204	516.082	315.751	
109.824	539.89	0	0	0	0	540.984	562.193	516.078	315.754	
109.829	539.88	0	0	0	0	540.974	562.181	516.074	315.757	
109.833	539.869	0	0	0	0	540.963	562.17	516.07	315.761	
109.838	539.859	0	0	0	0	540.952	562.158	516.066	315.764	
109.843	539.848	0	0	0	0	540.942	562.146	516.062	315.767	
109.848	539.838	0	0	0	0	540.931	562.135	516.058	315.77	
109.852	539.827	0	0	0	0	540.921	562.123	516.054	315.773	
109.857	539.817	0	0	0	0	540.91	562.111	516.05	315.776	
109.862	539.807	0	0	0	0	540.9	562.1	516.046	315.779	
109.867	539.796	0	0	0	0	540.889	562.088	516.043	315.782	
109.871	539.786	0	0	0	0	540.879	562.077	516.039	315.785	
109.876	539.775	0	0	0	0	540.868	562.065	516.035	315.788	
109.881	539.765	0	0	0	0	540.858	562.053	516.031	315.792	
109.886	539.754	0	0	0	0	540.847	562.042	516.027	315.795	
109.89	539.744	0	0	0	0	540.836	562.03	516.023	315.798	
109.895	539.733	0	0	0	0	540.826	562.019	516.019	315.801	
109.9	539.723	0	0	0	0	540.815	562.007	516.015	315.804	
109.905	539.712	0	0	0	0	540.805	561.995	516.011	315.807	
109.91	539.702	0	0	0	0	540.794	561.984	516.007	315.81	
109.914	539.692	0	0	0	0	540.784	561.972	516.003	315.813	
109.919	539.681	0	0	0	0	540.773	561.961	515.999	315.816	
109.924	539.671	0	0	0	0	540.763	561.949	515.995	315.82	
109.929	539.66	0	0	0	0	540.752	561.937	515.991	315.823	
109.933	539.65	0	0	0	0	540.742	561.926	515.987	315.826	
109.938	539.639	0	0	0	0	540.731	561.914	515.983	315.829	
109.943	539.629	0	0	0	0	540.721	561.903	515.979	315.832	
109.948	539.618	0	0	0	0	540.71	561.891	515.975	315.835	
109.952	539.608	0	0	0	0	540.7	561.879	515.971	315.838	
109.957	539.598	0	0	0	0	540.689	561.868	515.967	315.841	
109.962	539.587	0	0	0	0	540.679	561.856	515.963	315.844	
109.967	539.577	0	0	0	0	540.668	561.845	515.959	315.848	
109.971	539.566	0	0	0	0	540.658	561.833	515.955	315.851	
109.976	539.556	0	0	0	0	540.647	561.821	515.951	315.854	
109.981	539.545	0	0	0	0	540.637	561.81	515.947	315.857	
109.986	539.535	0	0	0	0	540.626	561.798	515.943	315.86	
109.99	539.525	0	0	0	0	540.615	561.787	515.939	315.863	
109.995	539.514	0	0	0	0	540.605	561.775	515.935	315.866	
110	539.504	0	0	0	0	540.594	561.764	515.931	315.869	
110.005	539.493	0	0	0	0	540.584	561.752	515.927	315.872	
110.01	539.483	0	0	0	0	540.573	561.74	515.923	315.876	
110.014	539.472	0	0	0	0	540.563	561.729	515.919	315.879	
110.019	539.462	0	0	0	0	540.552	561.717	515.915	315.882	
110.024	539.452	0	0	0	0	540.542	561.706	515.911	315.885	
110.029	539.441	0	0	0	0	540.531	561.694	515.907	315.888	
110.033	539.431	0	0	0	0	540.521	561.683	515.903	315.891	
110.038	539.42	0	0	0	0	540.51	561.671	515.899	315.894	
110.043	539.41	0	0	0	0	540.5	561.659	515.895	315.897	
110.048	539.4	0	0	0	0	540.489	561.648	515.891	315.9	
110.052	539.389	0	0	0	0	540.479	561.636	515.887	315.904	
110.057	539.379	0	0	0	0	540.468	561.625	515.883	315.907	
110.062	539.368	0	0	0	0	540.458	561.613	515.879	315.91	
110.067	539.358	0	0	0	0	540.447	561.602	515.875	315.913	
110.071	539.348	0	0	0	0	540.437	561.59	515.871	315.916	
110.076	539.337	0	0	0	0	540.426	561.578	515.867	315.919	
110.081	539.327	0	0	0	0	540.416	561.567	515.863	315.922	
110.086	539.316	0	0	0	0	540.405	561.555	515.859	315.925	
110.09	539.306	0	0	0	0	540.395	561.544	515.855	315.928	
110.095	539.295	0	0	0	0	540.385	561.532	515.851	315.932	
110.1	539.285	0	0	0	0	540.374	561.521	515.847	315.935	
110.105	539.275	0	0	0	0	540.364	561.509	515.843	315.938	
110.11	539.264	0	0	0	0	540.353	561.498	515.839	315.941	
110.114	539.254	0	0	0	0	540.343	561.486	515.835	315.944	
110.119	539.243	0	0	0	0	540.332	561.475	515.831	315.947	
110.124	539.233	0	0	0	0	540.322	561.463	515.827	315.95	
110.129	539.223	0	0	0	0	540.311	561.451	515.823	315.953	
110.133	539.212	0	0	0	0	540.301	561.44	515.819	315.957	
110.138	539.202	0	0	0	0	540.29	561.428	515.815	315.96	
110.143	539.192	0	0	0	0	540.28	561.417	515.811	315.963	
110.148	539.181	0	0	0	0	540.269	561.405	515.807	315.966	
110.152	539.171	0	0	0	0	540.259	561.394	515.803	315.969	
110.157	539.16	0	0	0	0	540.248	561.382	515.799	315.972	
110.162	539.15	0	0	0	0	540.238	561.371	515.795	315.975	
110.167	539.14	0	0	0	0	540.227	561.359	515.791	315.978	
110.171	539.129	0	0	0	0	540.217	561.348	515.787	315.981	
110.176	539.119	0	0	0	0	540.206	561.336	515.783	315.985	
110.181	539.108	0	0	0	0	540.196	561.325	515.779	315.988	
110.186	539.098	0	0	0	0	540.186	561.313	515.775	315.991	
110.19	539.088	0	0	0	0	540.175	561.301	515.771	315.994	
110.195	539.077	0	0	0	0	540.165	561.29	515.767	315.997	
110.2	539.067	0	0	0	0	540.154	561.278	515.763	316	
110.205	539.057	0	0	0	0	540.144	561.267	515.759	316.003	
110.21	539.046	0	0	0	0	540.133	561.255	515.755	316.006	
110.214	539.036	0	0	0	0	540.123	561.244	515.751	316.01	
110.219	539.025	0	0	0	0	540.112	561.232	515.747	316.013	
110.224	539.015	0	0	0	0	540.102	561.221	515.743	316.016	
110.229	539.005	0	0	0	0	540.091	561.209	515.739	316.019	
110.233	538.994	0	0	0	0	540.081	561.198	515.735	316.022	
110.238	538.984	0	0	0	0	540.07	561.186	515.731	316.025	
110.243	538.974	0	0	0	0	540.06	561.175	515.727	316.028	
110.248	538.963	0	0	0	0	540.05	561.163	515.723	316.031	
110.252	538.953	0	0	0	0	540.039	561.152	515.719	316.035	
110.257	538.942	0	0	0	0	540.029	561.14	515.715	316.038	
110.262	538.932	0	0	0	0	540.018	561.129	515.711	316.041	
110.267	538.922	0	0	0	0	540.008	561.117	515.707	316.044	
110.271	538.911	0	0	0	0	539.997	561.106	515.703	316.047	
110.276	538.901	0	0	0	0	539.987	561.094	515.699	316.05	
110.281	538.891	0	0	0	0	539.976	561.083	515.695	316.053	
110.286	538.88	0	0	0	0	539.966	561.071	515.691	316.056	
110.29	538.87	0	0	0	0	539.956	561.06	515.687	316.06	
110.295	538.86	0	0	0	0	539.945	561.048	515.683	316.063	
110.3	538.849	0	0	0	0	539.935	561.037	515.679	316.066	
110.305	538.839	0	0	0	0	539.924	561.025	515.675	316.069	
110.31	538.829	0	0	0	0	539.914	561.014	515.671	316.072	
110.314	538.818	0	0	0	0	539.903	561.002	515.667	316.075	
110.319	538.808	0	0	0	0	539.893	560.991	515.663	316.078	
110.324	538.798	0	0	0	0	539.883	560.979	515.659	316.081	
110.329	538.787	0	0	0	0	539.872	560.968	515.655	316.085	
110.333	538.777	0	0	0	0	539.862	560.956	515.651	316.088	
110.338	538.767	0	0	0	0	539.851	560.945	515.647	316.091	
110.343	538.756	0	0	0	0	539.841	560.933	515.643	316.094	
110.348	538.746	0	0	0	0	539.83	560.922	515.639	316.097	
110.352	538.735	0	0	0	0	539.82	560.91	515.635	316.1	
110.357	538.725	0	0	0	0	539.81	560.899	515.631	316.103	
110.362	538.715	0	0	0	0	539.799	560.887	515.627	316.106	
110.367	538.704	0	0	0	0	539.789	560.876	515.623	316.11	
110.371	538.694	0	0	0	0	539.778	560.864	515.619	316.113	
110.376	538.684	0	0	0	0	539.768	560.853	515.615	316.116	
110.381	538.673	0	0	0	0	539.757	560.842	515.611	316.119	
110.386	538.663	0	0	0	0	539.747	560.83	515.607	316.122	
110.39	538.653	0	0	0	0	539.737	560.819	515.603	316.125	
110.395	538.642	0	0	0	0	539.726	560.807	515.599	316.128	
110.4	538.632	0	0	0	0	539.716	560.796	515.595	316.132	
110.405	538.622	0	0	0	0	539.705	560.784	515.591	316.135	
110.41	538.611	0	0	0	0	539.695	560.773	515.587	316.138	
110.414	538.601	0	0	0	0	539.685	560.761	515.583	316.141	
110.419	538.591	0	0	0	0	539.674	560.75	515.579	316.144	
110.424	538.581	0	0	0	0	539.664	560.738	515.575	316.147	
110.429	538.57	0	0	0	0	539.653	560.727	515.571	316.15	
110.433	538.56	0	0	0	0	539.643	560.715	515.567	316.153	
110.438	538.55	0	0	0	0	539.633	560.704	515.563	316.157	
110.443	538.539	0	0	0	0	539.622	560.692	515.559	316.16	
110.448	538.529	0	0	0	0	539.612	560.681	515.555	316.163	
110.452	538.519	0	0	0	0	539.601	560.67	515.551	316.166	
110.457	538.508	0	0	0	0	539.591	560.658	515.547	316.169	
110.462	538.498	0	0	0	0	539.581	560.647	515.543	316.172	
110.467	538.488	0	0	0	0	539.57	560.635	515.539	316.175	
110.471	538.477	0	0	0	0	539.56	560.624	515.535	316.179	
110.476	538.467	0	0	0	0	539.549	560.612	515.531	316.182	
110.481	538.457	0	0	0	0	539.539	560.601	515.527	316.185	
110.486	538.446	0	0	0	0	539.529	560.589	515.523	316.188	
110.49	538.436	0	0	0	0	539.518	560.578	515.519	316.191	
110.495	538.426	0	0	0	0	539.508	560.567	515.514	316.194	
110.5	538.415	0	0	0	0	539.497	560.555	515.51	316.197	
